18	1	"I am at the airport and my bag has been derouted, can I obtain a reimbursement?"	TRUE	"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy."	"Indemnity amount for baggage loss Option 1  € 150,00  Option 2 € 350,00  Option 3 € 500,00"
18	2	"I am traveling with my family, they stole all our bags from our rented car, will the insurance reimburse the value of what stolen?"	TRUE	"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy."	"Indemnity amount for baggage loss Option 1  € 150,00  Option 2 € 350,00  Option 3 € 500,00"
18	3	"I got a precious handbag stolen while in a bar in  Paris, with mobile phone and documents in it, can you help me with the costs I'll have to bear?"	TRUE	"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy."	"Indemnity amount for baggage loss Option 1  € 150,00  Option 2 € 350,00  Option 3 € 500,00"
18	4	"I had dinner at our the resort yesterday, and I had an awful night with pain in the stomach and diharreha, I want to see a doctor, can you send one to our hotel?"	TRUE	"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy."	"Indemnity amount for baggage loss Option 1  € 150,00  Option 2 € 350,00  Option 3 € 500,00"
18	5	"My daughter had an accident by bike and needs to see a doctor. We are in Amsterdam, shall we advance the payment of the hospital? "	TRUE	"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy."	"Indemnity amount for baggage loss Option 1  € 150,00  Option 2 € 350,00  Option 3 € 500,00"
18	6	"My daughter had an accident by bike and needs to see a doctor. We are in Tokyo, is the insurance going to anticipate the costs? "	TRUE	"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy."	"Indemnity amount for baggage loss Option 1  € 150,00  Option 2 € 350,00  Option 3 € 500,00"
18	7	"I am traveling alone, my business partner had a hearth attack and I have to go back home. Will you reimbuse the rest of the trip?"	TRUE	"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy."	"Indemnity amount for baggage loss Option 1  € 150,00  Option 2 € 350,00  Option 3 € 500,00"
18	8	"I am traveling with my family, my business partner had a hearth attack and we have to go back home. Will you reimbuse the rest of the trip?"	TRUE	"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy."	"Indemnity amount for baggage loss Option 1  € 150,00  Option 2 € 350,00  Option 3 € 500,00"
18	9	My business partner had a hearth attack and I can't leave any more. Will you reimburse the cost of the trip? 	TRUE	"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy."	"Indemnity amount for baggage loss Option 1  € 150,00  Option 2 € 350,00  Option 3 € 500,00"
18	10	"I had to be in Mayorca for 15 days, but after 5 days my mother in law had a health issue and I have to go back home, will you reimburse the rest of my holidays?"	TRUE	"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy."	"Indemnity amount for baggage loss Option 1  € 150,00  Option 2 € 350,00  Option 3 € 500,00"
18	11	My mother in law had a health issue and I can't leave any more. Will you reimburse my trip?	FALSE	"Excluded are claims caused by: state of war, revolution, riots or popular movements, looting, vandalism, strikes; acts of terrorism; earthquakes, tsunamis, tidal waves, floods, volcanic eruptions and other atmospheric phenomena declared natural disasters as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; willful misconduct or gross negligence of the Policyholder or Insured; bankruptcy or insolvency of the Carrier, travel organizer or any supplier; Quarantines or lock-downs."	None
18	12	"(Cruise) My son twisted and akle at the swimmingpool, and won't be able to walk out of the cabin for 2 days, have we got the right to a reimbursemet?"	FALSE	"Excluded are claims caused by: state of war, revolution, riots or popular movements, looting, vandalism, strikes; acts of terrorism; earthquakes, tsunamis, tidal waves, floods, volcanic eruptions and other atmospheric phenomena declared natural disasters as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; willful misconduct or gross negligence of the Policyholder or Insured; bankruptcy or insolvency of the Carrier, travel organizer or any supplier; Quarantines or lock-downs."	None
18	13	"We had a car accident in the USA, and my hausband broke a leg. We are now in the hospital. We gave the name of the insurance at check in, up to what amount will you cover?"	FALSE	"Excluded are claims caused by: state of war, revolution, riots or popular movements, looting, vandalism, strikes; acts of terrorism; earthquakes, tsunamis, tidal waves, floods, volcanic eruptions and other atmospheric phenomena declared natural disasters as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; willful misconduct or gross negligence of the Policyholder or Insured; bankruptcy or insolvency of the Carrier, travel organizer or any supplier; Quarantines or lock-downs."	None
18	14	"My aunt died yesterday, we shall leave on holidays tomorrow, but obviously we need to attend the funeral and deal with family issues, will the insurance reimburse us?"	TRUE	"In the event of a claim, the Insured must give notice by telephone and in writing to the Company in the manner provided for in the individual guarantees."	The Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.
18	15	"I my 2 years old kid has a cold, and we can't leave any more, will you reimburse our tickets?"	TRUE	"In the event of a claim, the Insured must give notice by telephone and in writing to the Company in the manner provided for in the individual guarantees."	The Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.
18	16	"Our flight was late in Dubai and we have missed the coincidence for Tokyo, the next flight will be in 10 hours. Will you reimburse us the lounge or a day hotel?"	TRUE	"In the event of a claim, the Insured must give notice by telephone and in writing to the Company in the manner provided for in the individual guarantees."	The Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.
18	17	"We had to leave for Toronto with American Airlines today, but our flight was cancelled. We will need to take the next fight depending on availability. Will you pay for an upgrade in case only more expensive tickets are available?"	TRUE	"In the event of a claim, the Insured must give notice by telephone and in writing to the Company in the manner provided for in the individual guarantees."	The Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.
18	18	"My flight landed 3 hours late in Sao Paulo, will you reimburse us?"	TRUE	"In the event of a claim, the Insured must give notice by telephone and in writing to the Company in the manner provided for in the individual guarantees."	The Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.
18	19	"I have an existing patology that got incredibly worst during the last days, I am afraid I won't be able to leave. Will the insurance reimburse my trip?"	TRUE	"In the event of a claim, the Insured must give notice by telephone and in writing to the Company in the manner provided for in the individual guarantees."	The Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.
18	20	(Cruise) I have an issue at work and need to stop my 2 weeks cruise in advance. Will I be reimbursed of the remaining days?	TRUE	"In the event of a claim, the Insured must give notice by telephone and in writing to the Company in the manner provided for in the individual guarantees."	The Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.
18	21	"We are in Mexico, and we had an alarm at our place, maybe there was a robbery. Will you reimburse the damage?"	TRUE	"In the event of a claim, the Insured must give notice by telephone and in writing to the Company in the manner provided for in the individual guarantees."	The Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.
18	22	"I am traveing in India with my wife and two kids. My wife's uncle died yesteday, and we must wrap-up and go back (he was very close to us), will the company reimburse us for the expenses of changin tickets, so that we can be present to his burial?"	TRUE	"In the event of a claim, the Insured must give notice by telephone and in writing to the Company in the manner provided for in the individual guarantees."	The Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.
18	23	"We are traveling in India, a massive flood has blocked us here, and we are supposed to take our flight back home tomorrow. Realistically, we won't be able to move before a couple of days. Will the insurance assume the additional costs? "	TRUE	"In the event of a claim, the Insured must give notice by telephone and in writing to the Company in the manner provided for in the individual guarantees."	The Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.
18	24	"(Cruise) My hausbad had a stroke during the cruise, we are now in Athens, in the hospital, but the ship has gone. Will you reimburse us and pay for the hospital and for the flights back to Rome?"	FALSE	"Excluded are claims caused by: state of war, revolution, riots or popular movements, looting, vandalism, strikes; acts of terrorism; earthquakes, tsunamis, tidal waves, floods, volcanic eruptions and other atmospheric phenomena declared natural disasters as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; willful misconduct or gross negligence of the Policyholder or Insured; bankruptcy or insolvency of the Carrier, travel organizer or any supplier; Quarantines or lock-downs."	None
18	25	"(Cruise) We are traveling in the Caraibe, but our neighbour called that there's a water leak in our appartment. We can't do much, but as we will be back in 5 days, it might be too late. Can you send someone?"	FALSE	"Excluded are claims caused by: state of war, revolution, riots or popular movements, looting, vandalism, strikes; acts of terrorism; earthquakes, tsunamis, tidal waves, floods, volcanic eruptions and other atmospheric phenomena declared natural disasters as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; willful misconduct or gross negligence of the Policyholder or Insured; bankruptcy or insolvency of the Carrier, travel organizer or any supplier; Quarantines or lock-downs."	None
18	26	"(Cruise) We are supposed to leave in two days, but my son broke his wrist playing basketball. We wish to move our reservation of one month, will you help us with the additional costs?"	FALSE	"Excluded are claims caused by: state of war, revolution, riots or popular movements, looting, vandalism, strikes; acts of terrorism; earthquakes, tsunamis, tidal waves, floods, volcanic eruptions and other atmospheric phenomena declared natural disasters as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; willful misconduct or gross negligence of the Policyholder or Insured; bankruptcy or insolvency of the Carrier, travel organizer or any supplier; Quarantines or lock-downs."	None
18	27	"We are a group of 5 leaving in 2 days. One of us had a bad accident and won't make it. With us, we have his girlfriend that doesn't wont to come without him. Will the company refund the travel expenses for both of them? "	FALSE	"Excluded are claims caused by: state of war, revolution, riots or popular movements, looting, vandalism, strikes; acts of terrorism; earthquakes, tsunamis, tidal waves, floods, volcanic eruptions and other atmospheric phenomena declared natural disasters as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; willful misconduct or gross negligence of the Policyholder or Insured; bankruptcy or insolvency of the Carrier, travel organizer or any supplier; Quarantines or lock-downs."	None
18	28	"We are a group of 5 leaving in 2 days. One of us had a bad accident and won't make it. Without him, we don't feel like leaving. Will the company refund the travel expenses for all of us? "	FALSE	"Excluded are claims caused by: state of war, revolution, riots or popular movements, looting, vandalism, strikes; acts of terrorism; earthquakes, tsunamis, tidal waves, floods, volcanic eruptions and other atmospheric phenomena declared natural disasters as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; willful misconduct or gross negligence of the Policyholder or Insured; bankruptcy or insolvency of the Carrier, travel organizer or any supplier; Quarantines or lock-downs."	None
